iter,loss,rmse
266,3.2079,0.7366
267,3.2043,0.7282
268,3.2008,0.7248
269,3.1973,0.7294
270,3.1939,0.7353
271,3.1905,0.7305
272,3.1871,0.7331
273,3.1837,0.7273
274,3.1804,0.7410
275,3.1770,0.7313
276,3.1737,0.7320
277,3.1705,0.7265
278,3.1672,0.7295
279,3.1640,0.7225
280,3.1608,0.7221
281,3.1576,0.7234
282,3.1544,0.7254
283,3.1513,0.7283
284,3.1481,0.7149
285,3.1450,0.7254
286,3.1419,0.7221
287,3.1388,0.7262
288,3.1357,0.7297
289,3.1327,0.7264
290,3.1296,0.7257
291,3.1266,0.7243
292,3.1235,0.7165
293,3.1206,0.7215
294,3.1176,0.7189
295,3.1147,0.7240
296,3.1118,0.7249
297,3.1089,0.7249
298,3.1060,0.7269
299,3.1032,0.7206
300,3.1003,0.7195
301,3.0975,0.7275
302,3.0947,0.7216
303,3.0919,0.7184
304,3.0891,0.7254
305,3.0863,0.7198
306,3.0836,0.7194
307,3.0808,0.7177
308,3.0781,0.7151
309,3.0754,0.7149
310,3.0727,0.7176
311,3.0700,0.7196
312,3.0673,0.7151
313,3.0647,0.7160
314,3.0621,0.7187
315,3.0594,0.7174
316,3.0569,0.7178
317,3.0543,0.7248
318,3.0517,0.7099
319,3.0492,0.7133
320,3.0466,0.7153
321,3.0442,0.7235
322,3.0416,0.7134
323,3.0391,0.7106
324,3.0366,0.7194
325,3.0342,0.7243
326,3.0317,0.7101
327,3.0293,0.7170
328,3.0268,0.7107
329,3.0244,0.7123
330,3.0220,0.7099
331,3.0197,0.7266
332,3.0173,0.7141
333,3.0150,0.7212
334,3.0127,0.7176
335,3.0103,0.7115
336,3.0080,0.7096
337,3.0057,0.7145
338,3.0034,0.7044
339,3.0011,0.7149
340,2.9989,0.7138
341,2.9966,0.7228
342,2.9944,0.7322
343,2.9922,0.7103
344,2.9900,0.7113
345,2.9878,0.7171
346,2.9856,0.7142
347,2.9835,0.7152
348,2.9813,0.7131
349,2.9791,0.7124
350,2.9770,0.7102
351,2.9749,0.7104
352,2.9727,0.7057
353,2.9707,0.7193
354,2.9686,0.7261
355,2.9665,0.7195
356,2.9644,0.7081
357,2.9624,0.7191
358,2.9604,0.7111
359,2.9583,0.7137
360,2.9563,0.7146
361,2.9542,0.7054
362,2.9522,0.7247
363,2.9502,0.7059
364,2.9482,0.7078
365,2.9463,0.7131
366,2.9443,0.7080
367,2.9423,0.7092
368,2.9403,0.7058
369,2.9384,0.7124
370,2.9365,0.7164
371,2.9346,0.7023
372,2.9326,0.7068
373,2.9307,0.7065
374,2.9288,0.7068
375,2.9269,0.7108
376,2.9251,0.7149
377,2.9232,0.7047
378,2.9214,0.7134
379,2.9195,0.7011
380,2.9177,0.7165
381,2.9158,0.7040
382,2.9140,0.7185
383,2.9122,0.7068
384,2.9104,0.6994
385,2.9086,0.7010
386,2.9068,0.7129
387,2.9050,0.7016
388,2.9032,0.7090
389,2.9014,0.7128
390,2.8997,0.7167
391,2.8979,0.7011
392,2.8962,0.7134
393,2.8945,0.7099
394,2.8928,0.7166
395,2.8911,0.7162
396,2.8895,0.7081
397,2.8878,0.7059
398,2.8861,0.7105
399,2.8844,0.7070
400,2.8827,0.7090
