iter,loss,rmse
1,6.9838,2.2554
2,16.7482,1.4744
3,24.0904,3.1625
4,21.9986,1.4524
5,20.8177,2.0630
6,18.9980,1.8153
7,17.7583,1.3483
8,16.6094,1.7219
9,15.3874,1.3742
10,14.2846,1.5560
11,13.5149,1.5228
12,12.7494,1.3294
13,12.0556,1.4589
14,11.5204,1.3957
15,10.9754,1.3483
16,10.6532,1.6324
17,10.3464,1.5537
18,9.9697,1.3986
19,9.5808,1.2901
20,9.2963,1.3424
21,9.0264,1.3164
22,8.7591,1.3786
23,8.5095,1.4504
24,8.2820,1.4478
25,8.0597,1.3433
26,7.8480,1.4161
27,7.6484,1.3073
28,7.4656,1.2679
29,7.2956,1.2683
30,7.1375,1.2932
31,6.9855,1.2871
32,6.8414,1.1806
33,6.7062,1.1378
34,6.5778,1.0624
35,6.4569,1.0358
36,6.3408,1.0173
37,6.2295,0.9887
38,6.1222,0.9939
39,6.0213,0.9983
40,5.9257,1.0013
41,5.8339,0.9812
42,5.7457,0.9695
43,5.6614,0.9534
44,5.5817,0.9694
45,5.5050,0.9735
46,5.4305,0.9479
47,5.3592,0.9482
48,5.2910,0.9493
49,5.2247,0.9241
50,5.1610,0.9592
51,5.0996,0.9136
52,5.0406,0.9074
53,4.9838,0.9124
54,4.9282,0.9306
55,4.8754,0.9113
56,4.8222,0.9033
57,4.7731,0.9218
58,4.7255,0.9237
59,4.6790,0.8991
60,4.6339,0.9038
61,4.5903,0.9011
62,4.5483,0.9062
63,4.5079,0.8949
64,4.4676,0.8922
65,4.4270,0.8947
66,4.3901,0.8989
67,4.3534,0.9081
68,4.3184,0.9030
69,4.2839,0.8762
70,4.2506,0.8895
71,4.2185,0.9115
72,4.1866,0.8930
73,4.1556,0.8815
74,4.1259,0.8897
75,4.0968,0.9068
76,4.0687,0.8989
77,4.0410,0.8842
78,4.0140,0.8758
79,3.9875,0.8750
80,3.9618,0.8821
81,3.9366,0.8754
82,3.9121,0.8811
83,3.8883,0.8684
84,3.8654,0.8891
85,3.8426,0.8686
86,3.8201,0.8676
87,3.7983,0.8789
88,3.7769,0.8664
89,3.7561,0.8755
90,3.7358,0.8993
91,3.7159,0.8770
92,3.6963,0.8637
93,3.6772,0.8662
94,3.6586,0.8615
95,3.6403,0.8739
96,3.6221,0.8610
97,3.6045,0.8598
98,3.5873,0.8672
99,3.5702,0.8610
100,3.5534,0.8554
101,3.5370,0.8580
102,3.5210,0.8555
103,3.5052,0.8796
104,3.4888,0.8583
105,3.4737,0.8638
106,3.4587,0.8618
107,3.4441,0.8707
108,3.4300,0.8736
109,3.4160,0.8625
110,3.4019,0.8553
111,3.3883,0.8593
112,3.3749,0.8516
113,3.3615,0.8601
114,3.3483,0.8565
115,3.3353,0.8645
116,3.3226,0.8571
117,3.3095,0.8462
118,3.2974,0.8529
119,3.2854,0.8528
120,3.2735,0.8615
121,3.2619,0.8509
122,3.2503,0.8537
123,3.2386,0.8555
124,3.2274,0.8535
125,3.2163,0.8524
126,3.2045,0.8532
127,3.1933,0.8489
128,3.1826,0.8469
129,3.1722,0.8659
130,3.1617,0.8671
131,3.1514,0.8548
132,3.1407,0.8580
133,3.1306,0.8781
134,3.1199,0.8659
135,3.1093,0.8599
136,3.0998,0.8737
137,3.0908,0.8830
138,3.0838,0.9188
139,3.0759,0.9055
140,3.0680,0.9249
141,3.0596,0.9147
142,3.0502,0.8653
143,3.0411,0.8707
144,3.0308,0.8667
145,3.0203,0.8817
146,3.0102,0.8679
147,3.0010,0.8815
148,2.9890,0.8843
149,2.9819,0.8700
150,2.9749,0.8740
151,2.9678,0.8733
152,2.9609,0.8740
153,2.9538,0.8591
154,2.9470,0.8636
155,2.9401,0.8623
156,2.9333,0.8537
157,2.9267,0.8583
158,2.9200,0.8666
159,2.9133,0.8601
160,2.9068,0.8494
161,2.9003,0.8500
162,2.8940,0.8571
163,2.8877,0.8511
164,2.8814,0.8453
165,2.8749,0.8428
166,2.8689,0.8538
167,2.8629,0.8519
168,2.8570,0.8461
169,2.8512,0.8533
170,2.8453,0.8779
171,2.8396,0.8408
172,2.8339,0.8450
173,2.8282,0.8409
174,2.8228,0.8539
175,2.8173,0.8343
176,2.8119,0.8391
177,2.8064,0.8471
178,2.8013,0.8814
