iter,loss,rmse
249,-5.3519,0.9126
250,-5.3458,0.9033
251,-5.3386,0.9100
252,-5.3321,0.9012
253,-5.3250,0.9051
254,-5.3178,0.9237
255,-5.3105,0.9226
256,-5.3036,0.8989
257,-5.2963,0.9148
258,-5.2894,0.8950
259,-5.2822,0.9151
260,-5.2755,0.8978
261,-5.2690,0.9194
262,-5.2616,0.9127
263,-5.2549,0.9023
264,-5.2484,0.9021
265,-5.2421,0.9013
266,-5.2359,0.9043
267,-5.2299,0.9395
268,-5.2233,0.8918
269,-5.2186,0.9023
270,-5.2136,0.8911
271,-5.2106,0.9201
272,-5.2053,0.9001
273,-5.2022,0.9035
274,-5.1984,0.8858
275,-5.1959,0.8909
276,-5.1937,0.8981
277,-5.1894,0.9024
278,-5.1853,0.8968
279,-5.1855,0.9086
280,-5.1851,0.8831
281,-5.1847,0.8965
282,-5.1895,0.9015
283,-5.1977,0.9042
284,-5.2171,0.9104
285,-5.2299,0.8965
286,-5.2468,0.9143
287,-5.2624,0.8872
288,-5.2951,0.8975
289,-5.3200,0.9051
290,-5.3600,0.8901
291,-5.3767,0.9036
292,-5.4323,0.9015
293,-5.4807,0.9202
294,-5.5077,0.9164
295,-5.5690,0.9018
296,-5.6348,0.9270
297,-5.7158,0.9143
298,-5.7840,0.8986
299,-5.8856,0.9399
300,-5.9757,0.9179
301,-6.0656,0.9198
302,-6.1420,0.9034
303,-6.2256,0.9167
304,-6.3065,0.9370
305,-6.3742,0.9337
306,-6.4573,0.9318
307,-6.5786,0.9317
308,-6.6985,0.9534
309,-6.7811,0.9103
310,-6.9493,0.9253
311,-7.0399,0.9414
312,-7.1880,0.9315
313,-7.3277,0.9888
314,-7.4222,0.9658
315,-7.5378,0.9698
316,-7.6833,0.9364
317,-7.9372,0.9543
318,-8.1059,0.9497
319,-8.2234,0.9649
320,-8.5073,0.9532
321,-8.7043,0.9628
322,-8.8550,0.9548
323,-9.0756,0.9824
324,-9.2096,0.9919
325,-9.9360,0.9880
326,-10.1792,0.9560
327,-10.3614,0.9365
328,-10.5548,1.0055
329,-10.7577,0.9413
330,-10.9298,0.9584
331,-11.1245,0.9542
332,-11.3557,0.9972
333,-11.5766,0.9935
334,-11.7628,0.9420
335,-11.9227,0.9687
336,-12.1382,1.0317
337,-12.3542,1.0093
338,-12.4447,0.9908
339,-12.4369,0.9610
340,-12.4187,1.0306
341,-12.3985,0.9584
342,-12.4802,0.9804
343,-12.5234,0.9774
344,-12.5648,0.9695
345,-12.5435,0.9685
346,-12.5927,1.0062
347,-12.5769,0.9978
348,-12.5622,0.9587
349,-12.6117,1.0420
350,-12.6536,0.9770
351,-12.6603,0.9663
352,-12.7251,0.9491
353,-12.7499,0.9756
354,-12.7660,0.9967
355,-12.8170,0.9548
356,-13.1424,0.9735
357,-13.1538,0.9507
358,-13.1507,0.9534
359,-13.2406,0.9832
360,-13.2576,0.9843
361,-13.4846,0.9454
362,-13.5456,0.9627
363,-13.5598,0.9650
364,-14.2490,0.9489
365,-14.3882,0.9934
366,-14.5399,0.9384
367,-14.7115,0.9649
368,-14.7498,0.9630
369,-15.0485,0.9669
370,-15.0520,0.9680
371,-15.1222,0.9852
372,-15.2485,1.0127
373,-15.3600,1.0322
374,-15.4866,0.9958
375,-16.9178,0.9657
376,-17.0883,0.9534
377,-17.2086,0.9801
378,-17.2587,1.0425
379,-17.2627,0.9812
380,-17.2427,0.9941
381,-17.3980,0.9602
382,-17.6236,0.9853
383,-17.7232,1.0012
384,-18.2539,0.9821
385,-18.3872,0.9727
386,-18.7414,1.0071
387,-18.7348,0.9756
388,-18.7228,0.9630
389,-18.9892,0.9518
390,-19.0512,0.9781
391,-19.0635,1.0339
392,-19.3547,1.0196
393,-19.4486,0.9904
394,-19.6059,0.9724
395,-19.7122,1.0267
396,-19.9927,0.9823
397,-20.3745,0.9820
398,-20.5309,0.9590
399,-20.9971,0.9757
400,-21.3995,0.9710
401,-21.8619,1.0385
402,-22.2831,1.0052
403,-22.7848,0.9947
404,-24.6083,0.9923
405,-24.9489,1.0079
406,-25.4786,1.0029
407,-26.0790,1.0481
408,-26.4161,0.9924
409,-26.8845,1.0195
410,-27.2302,0.9710
411,-27.4088,1.0597
412,-27.6720,0.9832
413,-28.1343,0.9718
414,-28.4059,0.9918
415,-28.6575,1.0400
416,-28.8308,1.0089
417,-28.9480,1.0336
418,-29.0821,1.0015
419,-29.2411,1.0029
420,-29.3934,1.0409
421,-29.5810,1.0327
422,-29.7105,1.0463
423,-29.7585,1.0174
424,-29.7754,1.0146
425,-29.9442,1.0363
426,-30.0347,1.0304
427,-30.1023,1.0558
428,-30.2092,1.0262
429,-30.2856,1.0652
430,-30.3313,1.0105
431,-30.3761,0.9990
432,-30.4688,1.0241
433,-30.5640,1.0043
434,-30.5833,0.9855
435,-30.5874,0.9759
436,-30.6530,1.0132
437,-30.6550,1.0092
438,-30.6869,1.0257
