iter,loss,rmse
246,-61.9452,0.9292
247,-62.1098,0.9262
248,-62.2773,0.9317
249,-62.4147,0.9270
250,-62.5548,0.9144
251,-62.6418,0.9262
252,-62.9203,0.9218
253,-63.1244,0.9261
254,-63.4003,0.9346
255,-63.7128,0.9325
256,-63.9834,0.9247
257,-64.2557,0.9168
258,-64.5080,0.9376
259,-64.6733,0.9252
260,-65.0790,0.9243
261,-65.3811,0.9170
262,-65.7017,0.9338
263,-65.8862,0.9166
264,-66.0772,0.9377
265,-66.6575,0.9389
266,-67.1627,0.9300
267,-67.5005,0.9346
268,-68.1519,0.9322
269,-68.6099,0.9419
270,-68.9302,0.9358
271,-69.2952,0.9265
272,-69.5666,0.9318
273,-69.9587,0.9318
274,-70.3332,0.9513
275,-70.9732,0.9350
276,-71.4558,0.9523
277,-71.8037,0.9488
278,-72.0033,0.9573
279,-72.7203,0.9455
280,-73.1656,0.9384
281,-73.8370,0.9629
282,-74.2710,0.9495
283,-74.6897,0.9738
284,-78.8879,0.9597
285,-80.5312,0.9685
286,-81.0813,0.9806
287,-81.3470,0.9544
288,-81.3510,0.9626
289,-81.4237,0.9832
290,-81.3583,0.9382
291,-81.5074,0.9661
292,-81.4298,0.9357
293,-81.4148,0.9431
294,-81.3939,0.9270
295,-81.4421,0.9473
296,-81.3663,0.9183
297,-81.2894,0.9390
298,-81.3091,0.9309
299,-81.4131,0.9183
300,-81.4664,0.9216
301,-81.4341,0.9303
302,-81.3692,0.9510
303,-81.3170,0.9476
304,-81.2457,0.9312
305,-81.1888,0.9224
306,-81.1696,0.9297
307,-81.0967,0.9205
308,-81.0567,0.9183
309,-80.9938,0.9173
310,-80.9193,0.9225
311,-80.8729,0.9169
312,-80.8005,0.9085
313,-80.7354,0.9179
314,-80.6761,0.9210
315,-80.6160,0.9089
316,-80.5441,0.9237
317,-80.5083,0.9137
318,-80.4464,0.9267
319,-80.3790,0.9087
320,-80.3140,0.9083
321,-80.2533,0.9152
322,-80.1967,0.9122
323,-80.1290,0.9118
324,-80.0667,0.9241
325,-79.9981,0.9150
326,-79.9549,0.9150
327,-79.8891,0.9104
328,-79.8212,0.9032
329,-79.7673,0.9279
330,-79.7017,0.9078
331,-79.6350,0.9119
332,-79.5687,0.9118
333,-79.5107,0.9177
334,-79.4447,0.9183
335,-79.3804,0.9089
336,-79.3166,0.9103
337,-79.2551,0.9107
338,-79.1917,0.9097
339,-79.1369,0.9168
340,-79.0749,0.9084
341,-79.0152,0.9153
342,-78.9545,0.9104
343,-78.9032,0.8986
344,-78.8472,0.9087
345,-78.7888,0.9136
346,-78.7349,0.9010
347,-78.6740,0.9067
348,-78.6170,0.9200
349,-78.5572,0.9251
350,-78.4978,0.9093
351,-78.4388,0.9139
352,-78.3806,0.9011
353,-78.3218,0.9086
354,-78.2633,0.9180
355,-78.2053,0.9067
356,-78.1483,0.8987
357,-78.0995,0.9104
358,-78.0512,0.9096
359,-78.0003,0.8981
360,-77.9436,0.9094
361,-77.8874,0.9040
362,-77.8317,0.8990
363,-77.7778,0.8994
364,-77.7227,0.9098
365,-77.6725,0.9063
366,-77.6185,0.8964
367,-77.5641,0.9000
368,-77.5104,0.9052
369,-77.4567,0.9207
370,-77.4042,0.9126
371,-77.3522,0.8975
372,-77.3038,0.9143
373,-77.2513,0.8982
374,-77.1989,0.9001
375,-77.1479,0.9157
376,-77.0964,0.9090
377,-77.0471,0.9095
378,-76.9968,0.9088
379,-76.9458,0.9001
380,-76.8950,0.8977
381,-76.8469,0.8945
382,-76.7969,0.8957
383,-76.7483,0.9075
384,-76.6986,0.8997
385,-76.6491,0.8980
386,-76.6011,0.8980
387,-76.5524,0.8990
388,-76.5040,0.9017
389,-76.4556,0.9086
390,-76.4082,0.8921
391,-76.3601,0.9049
392,-76.3124,0.9024
393,-76.2650,0.8920
394,-76.2183,0.8984
395,-76.1714,0.9072
396,-76.1246,0.8934
397,-76.0784,0.8965
398,-76.0323,0.9045
399,-75.9875,0.8954
400,-75.9420,0.8924
401,-75.8963,0.9049
402,-75.8510,0.9046
403,-75.8057,0.8967
404,-75.7608,0.8941
405,-75.7162,0.9073
406,-75.6719,0.9140
407,-75.6281,0.8915
408,-75.5841,0.8977
409,-75.5404,0.9018
410,-75.4966,0.9214
411,-75.4533,0.9007
412,-75.4102,0.8997
413,-75.3670,0.8893
414,-75.3247,0.8900
415,-75.2826,0.8895
416,-75.2481,0.8946
417,-75.2071,0.9019
418,-75.1661,0.8984
419,-75.1439,0.8940
420,-75.1149,0.9116
421,-75.1177,0.8923
422,-75.1114,0.9164
423,-75.0994,0.9154
424,-75.1199,0.8976
425,-75.2757,0.9043
426,-75.3602,0.9096
427,-75.4739,0.9166
428,-75.7044,0.9224
429,-75.8185,0.9455
430,-75.8600,0.9375
431,-75.9986,0.9268
432,-76.2029,0.9001
433,-76.2901,0.9592
434,-76.3747,0.9274
435,-76.6566,0.9360
436,-76.9106,0.9335
437,-77.1217,0.9123
438,-77.2718,0.9502
439,-77.4419,0.9603
440,-77.6372,0.9432
441,-77.8579,0.9140
442,-78.3415,0.9553
443,-79.2613,0.9442
444,-79.2403,0.9345
445,-79.2329,0.9366
446,-79.4192,0.9333
447,-79.3899,0.9190
448,-79.3438,0.9078
449,-79.3187,0.9052
450,-79.2818,0.9026
451,-79.2463,0.9136
452,-79.2186,0.9197
453,-79.1850,0.9021
454,-79.1406,0.9093
455,-79.0936,0.9079
456,-79.0594,0.9052
457,-79.0135,0.8977
458,-78.9726,0.9109
459,-78.9288,0.9016
460,-78.8946,0.9004
461,-78.8555,0.9035
462,-78.8122,0.8896
463,-78.7666,0.8960
464,-78.7269,0.8998
465,-78.6819,0.8904
466,-78.6425,0.9064
467,-78.6019,0.9066
468,-78.5579,0.9040
469,-78.5135,0.9019
470,-78.4692,0.8951
471,-78.4251,0.9057
472,-78.3814,0.8889
473,-78.3377,0.8927
474,-78.2939,0.8947
475,-78.2508,0.8901
476,-78.2086,0.8941
477,-78.1691,0.8950
478,-78.1306,0.8939
479,-78.0893,0.8976
480,-78.0539,0.8943
481,-78.0115,0.8886
482,-77.9727,0.8944
483,-77.9495,0.9028
484,-77.9091,0.9005
485,-77.8676,0.8965
486,-77.8267,0.8934
487,-77.7868,0.8897
488,-77.7478,0.8911
489,-77.7063,0.8947
490,-77.6652,0.8977
491,-77.6248,0.8957
492,-77.5843,0.9050
493,-77.5440,0.9026
494,-77.5044,0.8960
495,-77.4651,0.8977
496,-77.4273,0.8966
497,-77.3882,0.8943
498,-77.3501,0.8869
499,-77.3118,0.9068
500,-77.2724,0.8832
501,-77.2346,0.8885
502,-77.1966,0.8968
503,-77.1581,0.8890
504,-77.1208,0.9026
505,-77.0823,0.8943
506,-77.0442,0.8898
507,-77.0063,0.8899
508,-76.9705,0.8987
509,-76.9328,0.8983
510,-76.8950,0.8903
511,-76.8582,0.8881
512,-76.8207,0.8915
513,-76.7834,0.8825
514,-76.7465,0.8875
515,-76.7093,0.8958
516,-76.6755,0.9099
517,-76.6384,0.9009
518,-76.6015,0.8945
519,-76.5653,0.8858
520,-76.5289,0.8996
521,-76.4929,0.9089
522,-76.4573,0.8912
523,-76.4210,0.8885
524,-76.3857,0.9183
525,-76.3495,0.8864
526,-76.3136,0.9049
527,-76.2780,0.9043
528,-76.2430,0.8941
529,-76.2123,0.9144
530,-76.1771,0.9058
531,-76.1436,0.8986
532,-76.1095,0.9014
533,-76.0769,0.9002
534,-76.0526,0.9003
535,-76.0294,0.8914
536,-76.0218,0.8915
537,-76.0068,0.9001
538,-76.0173,0.8907
539,-76.0349,0.8904
540,-76.0942,0.8874
541,-76.1407,0.8916
542,-76.2075,0.8977
543,-76.3128,0.8868
544,-76.3954,0.8959
545,-76.5352,0.8897
546,-76.6321,0.8984
547,-76.7294,0.9061
548,-76.8111,0.8884
549,-76.9972,0.9019
550,-77.0928,0.8897
551,-77.2151,0.8873
552,-77.3235,0.9056
553,-77.4739,0.8909
554,-77.5083,0.8925
555,-77.6755,0.9004
556,-77.7887,0.9082
557,-78.0066,0.9023
558,-78.1166,0.9134
559,-78.1895,0.9093
560,-78.3973,0.8999
561,-78.5542,0.9029
562,-78.7682,0.9037
563,-78.8601,0.8984
564,-79.0328,0.9080
565,-79.4274,0.9078
566,-79.6030,0.9247
567,-79.7492,0.8958
568,-80.0025,0.9083
569,-80.2215,0.9105
570,-80.3686,0.9012
571,-80.4973,0.9140
572,-80.6258,0.9089
573,-80.8211,0.9161
574,-80.9830,0.9248
575,-80.9778,0.9084
576,-81.0417,0.9195
577,-81.0043,0.9230
578,-81.0490,0.9182
579,-81.0142,0.9134
580,-80.9873,0.9092
581,-80.9492,0.9122
582,-80.9104,0.9147
583,-80.9005,0.8971
584,-80.8795,0.8984
585,-80.8399,0.9250
586,-80.8023,0.9038
587,-80.7631,0.9150
588,-80.7582,0.9042
589,-80.7203,0.8977
590,-80.6817,0.9015
591,-80.6487,0.9022
592,-80.6196,0.9040
593,-80.5828,0.9034
594,-80.5469,0.9002
595,-80.5091,0.8875
596,-80.4711,0.9111
597,-80.4407,0.8879
598,-80.4144,0.8973
