iter,loss,rmse
266,3.0169,0.7143
267,3.0139,0.7160
268,3.0110,0.7139
269,3.0081,0.7123
270,3.0052,0.7106
271,3.0023,0.7081
272,2.9995,0.7123
273,2.9967,0.7150
274,2.9939,0.7075
275,2.9911,0.7177
276,2.9883,0.7102
277,2.9855,0.7078
278,2.9828,0.7078
279,2.9801,0.7196
280,2.9774,0.7111
281,2.9748,0.7093
282,2.9721,0.7095
283,2.9694,0.6999
284,2.9668,0.7078
285,2.9642,0.7021
286,2.9616,0.7094
287,2.9590,0.6995
288,2.9564,0.7116
289,2.9539,0.7093
290,2.9513,0.7063
291,2.9488,0.7075
292,2.9463,0.6997
293,2.9438,0.7111
294,2.9413,0.6977
295,2.9388,0.7051
296,2.9364,0.7033
297,2.9339,0.6986
298,2.9316,0.7085
299,2.9291,0.6948
300,2.9267,0.7039
301,2.9243,0.6931
302,2.9220,0.6979
303,2.9196,0.7106
304,2.9172,0.6974
305,2.9149,0.6968
306,2.9126,0.7061
307,2.9103,0.6993
308,2.9079,0.6930
309,2.9057,0.7043
310,2.9034,0.6971
311,2.9011,0.6963
312,2.8989,0.6894
313,2.8966,0.7009
314,2.8944,0.6942
315,2.8922,0.6959
316,2.8900,0.6928
317,2.8878,0.6938
318,2.8857,0.7007
319,2.8835,0.6944
320,2.8813,0.6866
321,2.8792,0.6960
322,2.8770,0.6898
323,2.8749,0.6913
324,2.8728,0.6914
325,2.8707,0.6970
326,2.8686,0.6924
327,2.8665,0.6892
328,2.8644,0.6954
329,2.8624,0.6909
330,2.8603,0.6919
331,2.8583,0.6936
332,2.8564,0.6966
333,2.8544,0.6969
334,2.8524,0.6934
335,2.8504,0.7004
336,2.8484,0.6938
337,2.8464,0.6861
338,2.8444,0.6931
339,2.8425,0.6902
340,2.8405,0.6881
341,2.8386,0.6914
342,2.8367,0.6849
343,2.8348,0.6875
344,2.8328,0.6868
345,2.8309,0.6796
346,2.8290,0.6898
347,2.8271,0.6851
348,2.8253,0.6887
349,2.8234,0.6817
350,2.8216,0.6866
351,2.8198,0.6844
352,2.8180,0.6912
353,2.8162,0.6803
354,2.8144,0.6921
355,2.8126,0.6899
356,2.8108,0.6819
357,2.8091,0.6959
358,2.8073,0.6862
359,2.8055,0.6899
360,2.8038,0.6890
361,2.8021,0.6972
362,2.8005,0.6999
363,2.7987,0.6872
364,2.7970,0.6934
365,2.7953,0.6884
366,2.7936,0.6866
367,2.7919,0.6804
368,2.7902,0.6823
369,2.7885,0.6785
370,2.7868,0.6828
371,2.7851,0.6761
372,2.7835,0.6813
373,2.7818,0.6814
374,2.7802,0.6776
375,2.7786,0.6822
376,2.7769,0.6839
377,2.7753,0.6777
378,2.7737,0.6802
379,2.7721,0.6758
380,2.7704,0.6692
381,2.7689,0.6794
382,2.7673,0.6734
383,2.7657,0.6772
384,2.7642,0.6774
385,2.7626,0.6778
386,2.7610,0.6734
387,2.7595,0.6837
388,2.7579,0.6761
389,2.7564,0.6804
390,2.7549,0.6779
391,2.7533,0.6758
392,2.7518,0.6802
393,2.7503,0.6770
394,2.7488,0.6744
395,2.7472,0.6800
396,2.7458,0.6775
397,2.7443,0.6761
398,2.7428,0.6779
399,2.7413,0.6805
400,2.7399,0.6735
401,2.7384,0.6764
402,2.7370,0.6748
403,2.7355,0.6696
404,2.7341,0.6780
405,2.7327,0.6866
406,2.7313,0.6733
407,2.7298,0.6638
408,2.7284,0.6853
409,2.7270,0.6708
410,2.7256,0.6754
411,2.7243,0.6830
412,2.7229,0.6863
413,2.7215,0.6825
414,2.7202,0.6805
415,2.7188,0.6734
416,2.7175,0.6873
417,2.7161,0.6746
418,2.7148,0.6730
419,2.7134,0.6751
420,2.7121,0.6767
421,2.7108,0.6851
422,2.7095,0.6722
423,2.7082,0.6790
424,2.7069,0.6757
425,2.7056,0.6749
426,2.7043,0.6745
427,2.7030,0.6748
428,2.7017,0.6860
429,2.7004,0.6761
430,2.6991,0.6750
431,2.6979,0.6855
432,2.6967,0.6785
433,2.6954,0.6761
434,2.6941,0.6715
435,2.6929,0.6753
436,2.6917,0.6800
437,2.6904,0.6679
438,2.6892,0.6754
439,2.6880,0.6755
440,2.6867,0.6713
441,2.6855,0.6787
442,2.6844,0.6785
443,2.6832,0.6738
444,2.6820,0.6799
445,2.6808,0.6757
446,2.6796,0.6778
447,2.6784,0.6705
448,2.6772,0.6725
449,2.6760,0.6665
450,2.6748,0.6744
451,2.6737,0.6683
452,2.6725,0.6648
453,2.6713,0.6675
454,2.6702,0.6757
455,2.6690,0.6737
456,2.6678,0.6606
457,2.6667,0.6626
458,2.6655,0.6729
459,2.6644,0.6714
460,2.6633,0.6766
461,2.6622,0.6776
462,2.6611,0.6708
463,2.6600,0.6742
464,2.6588,0.6703
465,2.6577,0.6685
466,2.6566,0.6755
467,2.6555,0.6775
468,2.6544,0.6758
469,2.6533,0.6692
470,2.6522,0.6708
471,2.6512,0.6774
472,2.6501,0.6756
473,2.6490,0.6678
474,2.6479,0.6756
475,2.6469,0.6668
476,2.6458,0.6761
477,2.6448,0.6691
478,2.6437,0.6717
479,2.6427,0.6778
480,2.6416,0.6797
481,2.6406,0.6675
482,2.6396,0.6656
483,2.6386,0.6716
484,2.6375,0.6693
485,2.6365,0.6738
486,2.6355,0.6714
487,2.6345,0.6712
488,2.6335,0.6636
489,2.6324,0.6583
490,2.6315,0.6740
491,2.6305,0.6741
492,2.6294,0.6606
493,2.6285,0.6763
494,2.6275,0.6668
495,2.6265,0.6803
496,2.6256,0.6717
497,2.6246,0.6769
498,2.6236,0.6655
499,2.6226,0.6619
500,2.6217,0.6703
501,2.6207,0.6700
502,2.6197,0.6701
503,2.6188,0.6823
504,2.6178,0.6581
505,2.6169,0.6639
506,2.6159,0.6680
507,2.6150,0.6694
508,2.6140,0.6615
509,2.6131,0.6700
510,2.6121,0.6661
511,2.6112,0.6643
512,2.6102,0.6711
513,2.6093,0.6685
514,2.6084,0.6599
515,2.6075,0.6646
516,2.6066,0.6743
517,2.6057,0.6724
518,2.6048,0.6702
519,2.6039,0.6732
