iter,loss,rmse
266,2.5395,0.8258
267,2.5369,0.8212
268,2.5343,0.8340
269,2.5317,0.8216
270,2.5290,0.8235
271,2.5264,0.8211
272,2.5238,0.8255
273,2.5211,0.8126
274,2.5185,0.8211
275,2.5159,0.8163
276,2.5133,0.8136
277,2.5107,0.8229
278,2.5080,0.8242
279,2.5053,0.8309
280,2.5027,0.8324
281,2.5002,0.8222
282,2.4978,0.8233
283,2.4952,0.8189
284,2.4924,0.8171
285,2.4898,0.8248
286,2.4869,0.8149
287,2.4845,0.8222
288,2.4817,0.8217
289,2.4783,0.8149
290,2.4757,0.8177
291,2.4731,0.8180
292,2.4701,0.8126
293,2.4670,0.8138
294,2.4640,0.8179
295,2.4605,0.8242
296,2.4570,0.8259
297,2.4539,0.8236
298,2.4499,0.8337
299,2.4468,0.8263
300,2.4425,0.8300
301,2.4386,0.8279
302,2.4351,0.8251
303,2.4308,0.8122
304,2.4272,0.8408
305,2.4225,0.8182
306,2.4176,0.8250
307,2.4122,0.8287
308,2.4071,0.8216
309,2.4031,0.8286
310,2.3987,0.8332
311,2.3947,0.8187
312,2.3897,0.8173
313,2.3839,0.8366
314,2.3770,0.8196
315,2.3710,0.8302
316,2.3645,0.8148
317,2.3558,0.8336
318,2.3481,0.8337
319,2.3427,0.8341
320,2.3381,0.8183
321,2.3331,0.8229
322,2.3252,0.8184
323,2.3193,0.8278
324,2.3129,0.8395
325,2.3061,0.8232
326,2.2979,0.8293
327,2.2917,0.8202
328,2.2876,0.8156
329,2.2832,0.8246
330,2.2781,0.8365
331,2.2733,0.8335
332,2.2672,0.8344
333,2.2598,0.8255
334,2.2552,0.8339
335,2.2493,0.8307
336,2.2416,0.8173
337,2.2382,0.8310
338,2.2365,0.8270
339,2.2351,0.8166
340,2.2338,0.8250
341,2.2326,0.8388
342,2.2315,0.8330
343,2.2303,0.8252
344,2.2291,0.8240
345,2.2279,0.8234
346,2.2268,0.8329
347,2.2257,0.8286
348,2.2246,0.8281
349,2.2235,0.8295
350,2.2223,0.8194
351,2.2212,0.8217
352,2.2200,0.8218
353,2.2188,0.8187
354,2.2177,0.8220
355,2.2166,0.8201
356,2.2155,0.8282
357,2.2144,0.8176
358,2.2133,0.8293
359,2.2122,0.8188
360,2.2111,0.8187
361,2.2101,0.8289
362,2.2090,0.8307
363,2.2080,0.8295
364,2.2070,0.8279
365,2.2059,0.8278
366,2.2049,0.8145
367,2.2038,0.8275
368,2.2028,0.8148
369,2.2017,0.8175
370,2.2006,0.8180
371,2.1996,0.8233
372,2.1986,0.8372
373,2.1976,0.8204
374,2.1965,0.8149
375,2.1954,0.8032
376,2.1944,0.8204
377,2.1934,0.8329
378,2.1924,0.8152
379,2.1914,0.8137
380,2.1904,0.8230
381,2.1894,0.8286
382,2.1884,0.8218
383,2.1874,0.8199
384,2.1865,0.8132
385,2.1855,0.8267
386,2.1845,0.8248
387,2.1835,0.8175
388,2.1826,0.8136
389,2.1816,0.8105
390,2.1806,0.8170
391,2.1797,0.8088
392,2.1787,0.8094
393,2.1777,0.8096
394,2.1769,0.8280
395,2.1759,0.8151
396,2.1750,0.8117
397,2.1740,0.8136
398,2.1731,0.8158
399,2.1722,0.8139
400,2.1713,0.8143
401,2.1703,0.8103
402,2.1694,0.8169
403,2.1685,0.8257
404,2.1676,0.8199
405,2.1667,0.8087
406,2.1658,0.8138
407,2.1647,0.8131
408,2.1637,0.8280
409,2.1627,0.8065
410,2.1617,0.8068
411,2.1606,0.8110
412,2.1594,0.8155
413,2.1583,0.8169
414,2.1570,0.8169
415,2.1559,0.8157
416,2.1547,0.8099
417,2.1530,0.8194
418,2.1513,0.8120
419,2.1496,0.8090
420,2.1480,0.8164
421,2.1460,0.8072
422,2.1432,0.8115
423,2.1414,0.8076
424,2.1385,0.8147
425,2.1362,0.8288
426,2.1335,0.8186
427,2.1305,0.8149
428,2.1273,0.8136
429,2.1245,0.8048
430,2.1216,0.8087
431,2.1179,0.8132
432,2.1131,0.8117
433,2.1097,0.8167
434,2.1057,0.8129
435,2.1028,0.8168
436,2.0995,0.8083
437,2.0942,0.8129
438,2.0891,0.8072
439,2.0857,0.8079
440,2.0811,0.8036
441,2.0763,0.8065
442,2.0731,0.8266
443,2.0687,0.8151
444,2.0646,0.8135
445,2.0613,0.8156
446,2.0570,0.8184
447,2.0536,0.8144
448,2.0492,0.8150
449,2.0450,0.8117
450,2.0407,0.8217
