iter,loss,rmse
266,1.2547,0.7952
267,1.2544,0.7924
268,1.2542,0.7954
269,1.2539,0.7956
270,1.2537,0.7992
271,1.2535,0.7991
272,1.2532,0.7949
273,1.2530,0.7893
274,1.2527,0.7983
275,1.2525,0.7953
276,1.2523,0.8015
277,1.2521,0.7950
278,1.2518,0.7855
279,1.2516,0.8007
280,1.2514,0.8060
281,1.2512,0.7969
282,1.2509,0.7939
283,1.2507,0.7983
284,1.2505,0.7990
285,1.2503,0.7987
286,1.2500,0.7875
287,1.2498,0.7855
288,1.2496,0.7892
289,1.2493,0.7878
290,1.2491,0.7885
291,1.2489,0.7841
292,1.2487,0.7915
293,1.2484,0.7849
294,1.2482,0.7864
295,1.2480,0.7827
296,1.2477,0.7896
297,1.2475,0.7986
298,1.2473,0.7863
299,1.2471,0.7933
300,1.2469,0.7937
301,1.2467,0.7804
302,1.2464,0.7875
303,1.2462,0.7882
304,1.2460,0.7870
305,1.2458,0.7858
306,1.2456,0.7971
307,1.2454,0.7831
308,1.2452,0.7916
309,1.2450,0.7856
310,1.2448,0.7898
311,1.2445,0.7837
312,1.2443,0.7923
313,1.2441,0.7908
314,1.2439,0.7884
315,1.2437,0.7825
316,1.2435,0.7856
317,1.2433,0.7827
318,1.2431,0.7902
319,1.2429,0.7840
320,1.2427,0.7885
321,1.2425,0.7793
322,1.2423,0.7809
323,1.2421,0.7891
324,1.2419,0.7904
325,1.2417,0.7789
326,1.2416,0.7873
327,1.2414,0.7825
328,1.2412,0.7741
329,1.2410,0.7748
330,1.2408,0.7881
331,1.2406,0.7791
332,1.2404,0.7763
333,1.2402,0.7782
334,1.2400,0.7781
335,1.2398,0.7821
336,1.2396,0.7901
337,1.2394,0.7797
338,1.2393,0.7810
339,1.2391,0.7874
340,1.2389,0.7732
341,1.2387,0.7802
342,1.2385,0.7711
343,1.2383,0.7718
344,1.2381,0.7805
345,1.2379,0.7860
346,1.2378,0.7823
347,1.2376,0.7844
348,1.2374,0.7877
349,1.2372,0.7841
350,1.2370,0.7729
351,1.2368,0.7671
352,1.2367,0.7696
353,1.2365,0.7640
354,1.2363,0.7810
355,1.2361,0.7729
356,1.2359,0.7697
357,1.2357,0.7753
358,1.2355,0.7628
359,1.2354,0.7800
360,1.2352,0.7779
361,1.2350,0.7705
362,1.2348,0.7698
363,1.2346,0.7757
364,1.2345,0.7850
365,1.2343,0.7707
366,1.2341,0.7718
367,1.2339,0.7741
368,1.2338,0.7702
369,1.2336,0.7700
370,1.2334,0.7672
371,1.2332,0.7739
372,1.2331,0.7739
373,1.2329,0.7738
374,1.2327,0.7719
375,1.2325,0.7696
376,1.2323,0.7699
377,1.2322,0.7654
378,1.2320,0.7552
379,1.2318,0.7658
380,1.2316,0.7680
381,1.2314,0.7597
382,1.2313,0.7714
383,1.2311,0.7706
384,1.2309,0.7733
385,1.2307,0.7640
386,1.2306,0.7709
387,1.2304,0.7704
388,1.2303,0.7633
389,1.2301,0.7593
390,1.2299,0.7576
391,1.2297,0.7569
392,1.2295,0.7691
393,1.2294,0.7688
394,1.2292,0.7613
395,1.2290,0.7621
396,1.2288,0.7560
397,1.2287,0.7570
398,1.2285,0.7610
399,1.2283,0.7639
400,1.2281,0.7564
401,1.2280,0.7622
402,1.2278,0.7651
403,1.2276,0.7642
404,1.2275,0.7613
405,1.2273,0.7577
406,1.2271,0.7539
407,1.2270,0.7627
408,1.2268,0.7591
409,1.2266,0.7650
410,1.2265,0.7593
411,1.2263,0.7585
412,1.2261,0.7588
413,1.2260,0.7539
414,1.2258,0.7559
415,1.2256,0.7591
416,1.2254,0.7481
417,1.2253,0.7599
418,1.2251,0.7618
419,1.2250,0.7553
420,1.2248,0.7563
421,1.2246,0.7654
422,1.2245,0.7585
423,1.2243,0.7576
424,1.2241,0.7573
425,1.2240,0.7502
426,1.2238,0.7602
427,1.2237,0.7546
428,1.2235,0.7517
429,1.2233,0.7538
430,1.2232,0.7527
431,1.2230,0.7583
432,1.2229,0.7529
