iter,loss,rmse
266,3.2051,0.7247
267,3.2015,0.7212
268,3.1979,0.7148
269,3.1943,0.7216
270,3.1908,0.7255
271,3.1873,0.7165
272,3.1839,0.7254
273,3.1804,0.7138
274,3.1770,0.7292
275,3.1736,0.7197
276,3.1702,0.7197
277,3.1670,0.7185
278,3.1636,0.7215
279,3.1603,0.7113
280,3.1570,0.7136
281,3.1538,0.7164
282,3.1506,0.7161
283,3.1474,0.7195
284,3.1442,0.7097
285,3.1410,0.7146
286,3.1378,0.7159
287,3.1346,0.7177
288,3.1315,0.7220
289,3.1284,0.7153
290,3.1253,0.7151
291,3.1222,0.7113
292,3.1191,0.7056
293,3.1160,0.7104
294,3.1130,0.7098
295,3.1100,0.7121
296,3.1070,0.7108
297,3.1041,0.7089
298,3.1011,0.7139
299,3.0982,0.7080
300,3.0953,0.7056
301,3.0924,0.7099
302,3.0895,0.7087
303,3.0866,0.7088
304,3.0838,0.7120
305,3.0809,0.7077
306,3.0781,0.7083
307,3.0753,0.7032
308,3.0725,0.7027
309,3.0697,0.7049
310,3.0670,0.7070
311,3.0642,0.7088
312,3.0615,0.7027
313,3.0588,0.7062
314,3.0561,0.7058
315,3.0534,0.7054
316,3.0508,0.7076
317,3.0481,0.7102
318,3.0455,0.6973
319,3.0428,0.6973
320,3.0402,0.6992
321,3.0377,0.7107
322,3.0351,0.7020
323,3.0325,0.7020
324,3.0300,0.7122
325,3.0275,0.7100
326,3.0250,0.6943
327,3.0225,0.7033
328,3.0200,0.6955
329,3.0175,0.6973
330,3.0150,0.6970
331,3.0126,0.7107
332,3.0102,0.7031
333,3.0078,0.7093
334,3.0054,0.7001
335,3.0030,0.6925
336,3.0006,0.6964
337,2.9982,0.6991
338,2.9958,0.6915
339,2.9935,0.6996
340,2.9912,0.7001
341,2.9888,0.7033
342,2.9866,0.7132
343,2.9843,0.6981
344,2.9820,0.6971
345,2.9798,0.7018
346,2.9775,0.7010
347,2.9753,0.6954
348,2.9730,0.6971
349,2.9708,0.7006
350,2.9686,0.6939
351,2.9664,0.6929
352,2.9642,0.6887
353,2.9620,0.6982
354,2.9599,0.7039
355,2.9577,0.7007
356,2.9556,0.6913
357,2.9535,0.7042
358,2.9513,0.6951
359,2.9492,0.6968
360,2.9471,0.6956
361,2.9450,0.6890
362,2.9430,0.7140
363,2.9409,0.6895
364,2.9388,0.6921
365,2.9368,0.6927
366,2.9348,0.6932
367,2.9327,0.6922
368,2.9307,0.6886
369,2.9287,0.6953
370,2.9267,0.6998
371,2.9247,0.6869
372,2.9227,0.6895
373,2.9207,0.6914
374,2.9187,0.6898
375,2.9168,0.6944
376,2.9149,0.6984
377,2.9129,0.6904
378,2.9110,0.6979
379,2.9091,0.6838
380,2.9072,0.6989
381,2.9053,0.6863
382,2.9034,0.6991
383,2.9016,0.6944
384,2.8997,0.6832
385,2.8978,0.6836
386,2.8960,0.6978
387,2.8941,0.6877
388,2.8923,0.6953
389,2.8905,0.6989
390,2.8887,0.7023
391,2.8869,0.6879
392,2.8851,0.6962
393,2.8833,0.6930
394,2.8815,0.6974
395,2.8798,0.6970
396,2.8781,0.6888
397,2.8763,0.6882
398,2.8746,0.6923
399,2.8728,0.6853
400,2.8711,0.6881
401,2.8693,0.6859
402,2.8676,0.6824
403,2.8659,0.6978
404,2.8642,0.6859
405,2.8625,0.6944
