iter,loss,rmse
266,3.1902,0.7396
267,3.1867,0.7285
268,3.1833,0.7282
269,3.1799,0.7282
270,3.1765,0.7373
271,3.1732,0.7323
272,3.1698,0.7346
273,3.1665,0.7296
274,3.1632,0.7395
275,3.1600,0.7365
276,3.1567,0.7318
277,3.1536,0.7271
278,3.1503,0.7265
279,3.1471,0.7224
280,3.1440,0.7252
281,3.1408,0.7168
282,3.1377,0.7268
283,3.1346,0.7286
284,3.1315,0.7191
285,3.1285,0.7269
286,3.1254,0.7186
287,3.1223,0.7212
288,3.1193,0.7300
289,3.1163,0.7236
290,3.1133,0.7256
291,3.1104,0.7250
292,3.1074,0.7195
293,3.1044,0.7236
294,3.1015,0.7179
295,3.0986,0.7238
296,3.0958,0.7263
297,3.0929,0.7239
298,3.0901,0.7249
299,3.0874,0.7263
300,3.0846,0.7240
301,3.0818,0.7233
302,3.0790,0.7236
303,3.0762,0.7211
304,3.0735,0.7269
305,3.0708,0.7198
306,3.0681,0.7200
307,3.0654,0.7224
308,3.0627,0.7205
309,3.0601,0.7207
310,3.0575,0.7201
311,3.0549,0.7206
312,3.0522,0.7174
313,3.0496,0.7212
314,3.0471,0.7253
315,3.0445,0.7201
316,3.0420,0.7228
317,3.0395,0.7263
318,3.0370,0.7174
319,3.0345,0.7171
320,3.0320,0.7195
321,3.0296,0.7241
322,3.0271,0.7144
323,3.0247,0.7140
324,3.0223,0.7246
325,3.0199,0.7220
326,3.0175,0.7093
327,3.0151,0.7233
328,3.0127,0.7061
329,3.0103,0.7154
330,3.0080,0.7125
331,3.0057,0.7264
332,3.0034,0.7190
333,3.0011,0.7214
334,2.9988,0.7174
335,2.9965,0.7131
336,2.9943,0.7153
337,2.9920,0.7193
338,2.9897,0.7070
339,2.9875,0.7163
340,2.9853,0.7174
341,2.9831,0.7266
342,2.9810,0.7438
343,2.9788,0.7144
344,2.9767,0.7139
345,2.9745,0.7236
346,2.9724,0.7127
347,2.9703,0.7175
348,2.9681,0.7158
349,2.9660,0.7171
350,2.9639,0.7134
351,2.9619,0.7134
352,2.9598,0.7078
353,2.9577,0.7188
354,2.9557,0.7234
355,2.9536,0.7176
356,2.9517,0.7173
357,2.9497,0.7246
358,2.9477,0.7122
359,2.9457,0.7167
360,2.9437,0.7155
361,2.9416,0.7047
362,2.9397,0.7285
