iter,loss,rmse
266,2.9141,0.7131
267,2.9117,0.7161
268,2.9092,0.7074
269,2.9066,0.7048
270,2.9042,0.7096
271,2.9017,0.7109
272,2.8993,0.7073
273,2.8969,0.7041
274,2.8944,0.7035
275,2.8921,0.7063
276,2.8897,0.7070
277,2.8873,0.6987
278,2.8849,0.7059
279,2.8826,0.7147
280,2.8803,0.7026
281,2.8779,0.6984
282,2.8757,0.7077
283,2.8734,0.7083
284,2.8712,0.7085
285,2.8690,0.7159
286,2.8667,0.6999
287,2.8644,0.6983
288,2.8622,0.7048
289,2.8600,0.7028
290,2.8578,0.7028
291,2.8556,0.7031
292,2.8534,0.7022
293,2.8512,0.6956
294,2.8491,0.7068
295,2.8470,0.7060
296,2.8448,0.6959
297,2.8427,0.6930
298,2.8405,0.7026
299,2.8385,0.7010
300,2.8364,0.7003
301,2.8344,0.7034
302,2.8323,0.6997
303,2.8303,0.7030
304,2.8283,0.7028
305,2.8263,0.7031
306,2.8243,0.6993
307,2.8223,0.7030
308,2.8203,0.6966
309,2.8183,0.6894
310,2.8164,0.7095
311,2.8145,0.7000
312,2.8125,0.7000
313,2.8106,0.6959
314,2.8087,0.6975
315,2.8068,0.6935
316,2.8049,0.6983
317,2.8031,0.6948
318,2.8012,0.7019
319,2.7994,0.6946
320,2.7975,0.7002
321,2.7956,0.6948
322,2.7938,0.6902
323,2.7920,0.6967
324,2.7902,0.6959
325,2.7885,0.7028
326,2.7867,0.7015
327,2.7849,0.6933
328,2.7832,0.7077
329,2.7815,0.6974
330,2.7798,0.6983
331,2.7780,0.6965
332,2.7763,0.6924
333,2.7746,0.6977
334,2.7729,0.6960
335,2.7712,0.6912
336,2.7695,0.7019
337,2.7678,0.6914
338,2.7661,0.6921
339,2.7645,0.7014
340,2.7628,0.6895
341,2.7612,0.6980
342,2.7595,0.6954
343,2.7579,0.6911
344,2.7563,0.6950
345,2.7547,0.6983
346,2.7531,0.6920
347,2.7515,0.6983
348,2.7499,0.6943
349,2.7484,0.6982
350,2.7468,0.6890
351,2.7453,0.7035
352,2.7437,0.6900
353,2.7422,0.6945
354,2.7407,0.6965
355,2.7391,0.6882
356,2.7376,0.6817
357,2.7361,0.6932
358,2.7346,0.6960
359,2.7331,0.6900
360,2.7316,0.6950
361,2.7301,0.6982
362,2.7286,0.6836
363,2.7271,0.6931
364,2.7257,0.6879
365,2.7242,0.6930
366,2.7228,0.6902
367,2.7213,0.6942
368,2.7199,0.6815
369,2.7184,0.6936
370,2.7170,0.6937
371,2.7156,0.6887
372,2.7141,0.6810
373,2.7127,0.6890
374,2.7114,0.7015
375,2.7100,0.6945
376,2.7086,0.6946
377,2.7072,0.6869
378,2.7059,0.6970
379,2.7046,0.6928
380,2.7032,0.6909
381,2.7019,0.6914
382,2.7005,0.6867
383,2.6992,0.7005
384,2.6979,0.6877
385,2.6966,0.6937
386,2.6952,0.6862
387,2.6939,0.6867
388,2.6926,0.6832
389,2.6913,0.6900
390,2.6900,0.6891
391,2.6888,0.6905
392,2.6875,0.6993
393,2.6863,0.6981
394,2.6850,0.6868
395,2.6837,0.6833
396,2.6824,0.6815
397,2.6812,0.6900
398,2.6800,0.6875
399,2.6787,0.6941
400,2.6775,0.6859
401,2.6762,0.6876
402,2.6750,0.6915
403,2.6738,0.6938
404,2.6726,0.6842
405,2.6714,0.6921
406,2.6702,0.6864
407,2.6690,0.6867
408,2.6678,0.6831
409,2.6666,0.6842
410,2.6654,0.6872
411,2.6642,0.6881
412,2.6631,0.6799
413,2.6619,0.6860
414,2.6607,0.6833
415,2.6595,0.6850
416,2.6584,0.6896
417,2.6572,0.6786
418,2.6561,0.6849
419,2.6550,0.6916
420,2.6538,0.6817
421,2.6527,0.6849
422,2.6516,0.6895
423,2.6504,0.6836
424,2.6493,0.6834
425,2.6482,0.6838
426,2.6471,0.6891
427,2.6460,0.6849
428,2.6449,0.6846
429,2.6438,0.6872
430,2.6428,0.6838
431,2.6417,0.6942
432,2.6406,0.6889
433,2.6395,0.6838
434,2.6385,0.6790
435,2.6374,0.6902
436,2.6364,0.6888
437,2.6353,0.6891
438,2.6343,0.6865
439,2.6332,0.6786
440,2.6323,0.6943
441,2.6312,0.6745
