iter,loss,rmse
249,-8.0760,1.0013
250,-8.0600,0.9440
251,-8.0443,0.9360
252,-8.0252,0.9605
253,-8.0075,0.9466
254,-7.9897,0.9611
255,-7.9766,0.9326
256,-7.9637,0.9390
257,-7.9514,0.9781
258,-7.9341,0.9875
259,-7.9396,0.9847
260,-7.9403,1.0123
261,-7.9225,0.9851
262,-7.9057,0.9676
263,-7.9959,0.9367
264,-7.9784,0.9409
265,-7.9621,0.9521
266,-7.9481,0.9525
267,-7.9332,0.9371
268,-7.9179,0.9370
269,-7.9071,0.9192
270,-7.8936,0.9156
271,-7.8880,0.9299
272,-7.8842,0.9087
273,-7.8698,0.9559
274,-7.8587,0.9381
275,-7.8441,0.9536
276,-7.8428,0.9169
277,-7.8311,0.9469
278,-7.8224,0.9350
279,-7.8100,0.9300
280,-7.8329,0.9329
281,-7.8294,0.9261
282,-7.8306,0.9390
283,-7.8204,0.9163
284,-7.8069,0.9220
285,-7.7966,0.9228
286,-7.7843,0.9536
287,-7.7751,0.9303
288,-7.7672,0.9186
289,-7.7575,0.9702
290,-7.7599,0.8999
291,-7.7576,0.9297
292,-7.7588,0.9093
293,-7.7699,0.9381
294,-7.7804,0.9388
295,-7.8175,0.9322
296,-7.8420,0.9035
297,-7.8606,0.9259
298,-7.8959,0.9479
299,-7.9161,0.9377
300,-7.9734,0.9460
301,-8.0113,0.9294
302,-8.0538,0.9395
303,-8.0947,0.9384
304,-8.1480,0.9233
305,-8.1901,0.9419
306,-8.2587,0.9203
307,-8.3038,0.9274
308,-8.3520,0.9245
309,-8.3938,0.9567
310,-8.4337,0.9723
311,-8.5053,0.9453
312,-8.5703,0.9486
313,-8.6342,0.9503
314,-8.6936,0.9571
315,-8.7580,0.9400
316,-8.8310,0.9315
317,-8.8956,0.9672
318,-8.9575,0.9434
319,-9.0708,1.0032
320,-9.1771,0.9423
321,-9.2817,0.9668
322,-9.3360,0.9421
323,-9.4123,0.9428
324,-9.4947,1.0071
325,-11.8600,0.9487
326,-11.8536,0.9743
327,-11.8279,0.9584
328,-11.8059,0.9589
329,-11.7823,0.9636
330,-11.7598,0.9693
331,-11.7368,0.9432
332,-11.7174,0.9330
333,-11.6975,0.9553
334,-11.6754,0.9721
335,-11.6517,0.9615
336,-11.6613,0.9488
337,-11.6399,0.9446
338,-11.6216,0.9381
339,-11.6121,0.9349
340,-11.5911,0.9264
341,-11.5719,0.9603
342,-11.5544,0.9335
343,-11.5377,0.9410
344,-11.5372,0.9360
345,-11.5476,0.9639
346,-11.5469,0.9548
347,-11.5285,0.9629
348,-11.5105,0.9323
349,-11.5048,0.9524
350,-11.4980,0.9435
351,-11.4874,0.9386
352,-11.4810,0.9350
353,-11.5181,0.9639
354,-11.5284,0.9424
355,-11.5306,0.9563
356,-11.5374,0.9230
357,-11.5660,0.9389
358,-11.5978,0.9378
359,-11.6695,0.9566
360,-11.6798,0.9467
361,-11.6800,0.9331
362,-11.7021,0.9379
363,-11.7039,0.9287
364,-11.7040,0.9263
365,-11.7027,0.9452
366,-11.6984,0.9291
367,-11.7064,0.9299
368,-11.7113,0.9896
369,-11.7232,0.9324
370,-11.7296,0.9413
371,-11.7564,0.9476
372,-11.7745,0.9562
373,-11.8106,0.9702
374,-11.8393,0.9361
375,-11.8564,0.9476
376,-11.8804,0.9431
377,-11.9006,0.9639
378,-11.9288,0.9208
379,-11.9799,0.9591
380,-12.0162,0.9500
381,-12.0362,0.9408
382,-12.0631,0.9311
383,-12.1254,0.9623
384,-12.1431,0.9608
