iter,loss,rmse
251,-4.7734,0.8882
252,-4.7684,0.8986
253,-4.7632,0.8837
254,-4.7591,0.8913
255,-4.7544,0.8918
256,-4.7494,0.8950
257,-4.7444,0.9010
258,-4.7395,0.9040
259,-4.7348,0.8954
260,-4.7303,0.8914
261,-4.7255,0.8867
262,-4.7216,0.8945
263,-4.7168,0.8960
264,-4.7122,0.8887
265,-4.7074,0.8881
266,-4.7028,0.8823
267,-4.6983,0.8834
268,-4.6938,0.8854
269,-4.6896,0.8941
270,-4.6854,0.8782
271,-4.6810,0.8975
272,-4.6773,0.8822
273,-4.6733,0.8894
274,-4.6689,0.8896
275,-4.6647,0.8829
276,-4.6607,0.8802
277,-4.6566,0.8845
278,-4.6525,0.8925
279,-4.6486,0.8832
280,-4.6479,0.8910
281,-4.6437,0.8988
282,-4.6398,0.8899
283,-4.6366,0.8753
284,-4.6325,0.8820
285,-4.6289,0.8845
286,-4.6265,0.8843
287,-4.6229,0.9070
288,-4.6199,0.8890
289,-4.6170,0.8849
290,-4.6175,0.8817
291,-4.6189,0.8830
292,-4.6305,0.8904
293,-4.6479,0.8986
294,-4.6621,0.9056
295,-4.7205,0.8920
296,-4.7502,0.8996
297,-4.7770,0.9162
298,-4.8153,0.9064
299,-4.8575,0.8999
300,-4.9028,0.9021
301,-4.9553,0.9172
302,-5.0452,0.9036
303,-5.1389,0.9037
304,-5.1993,0.9066
305,-5.2931,0.8967
306,-5.4288,0.8952
307,-5.5148,0.9056
308,-5.6270,0.9046
309,-5.7788,0.9170
310,-5.8767,0.9126
311,-5.9826,0.9281
312,-6.1856,0.9333
313,-6.3465,0.9218
314,-6.3744,0.9696
315,-6.3793,0.9183
316,-6.3714,0.9411
317,-6.3633,0.9524
318,-6.3591,0.9203
319,-6.3519,0.9186
320,-6.3452,0.9235
321,-6.3411,0.9193
322,-6.3437,0.8985
323,-6.3428,0.9196
324,-6.3403,0.9171
325,-6.3438,0.9034
326,-6.3390,0.9115
327,-6.3322,0.9175
328,-6.3290,0.9145
329,-6.3288,0.9221
330,-6.3344,0.9060
331,-6.3270,0.8995
332,-6.3437,0.9039
333,-6.3785,0.8994
334,-6.3827,0.8888
335,-6.3878,0.8922
336,-6.3911,0.9039
337,-6.3954,0.8974
338,-6.3873,0.9223
339,-6.3820,0.9275
340,-6.3762,0.9035
341,-6.3707,0.9038
342,-6.3632,0.9080
343,-6.3583,0.9131
344,-6.3579,0.9015
345,-6.3526,0.9026
346,-6.3476,0.8986
347,-6.3427,0.9037
348,-6.3404,0.8973
349,-6.3362,0.9103
350,-6.3318,0.9026
351,-6.3266,0.9106
352,-6.3191,0.8985
353,-6.3111,0.8964
354,-6.3034,0.9063
355,-6.2971,0.8930
356,-6.2893,0.9085
357,-6.2824,0.8858
358,-6.2758,0.8985
359,-6.2680,0.8977
360,-6.2605,0.8863
361,-6.2535,0.8961
362,-6.2459,0.8978
363,-6.2387,0.8980
364,-6.2311,0.8895
365,-6.2237,0.8989
366,-6.2179,0.8976
367,-6.2125,0.8832
368,-6.2058,0.8939
369,-6.2092,0.8849
370,-6.2018,0.8990
371,-6.1945,0.8916
372,-6.1875,0.8982
373,-6.1806,0.8955
374,-6.1737,0.8966
375,-6.1677,0.8880
376,-6.1607,0.8923
377,-6.1538,0.8913
378,-6.1471,0.8904
379,-6.1400,0.9059
380,-6.1331,0.8814
381,-6.1267,0.8934
382,-6.1196,0.8964
383,-6.1149,0.8914
384,-6.1086,0.8870
385,-6.1024,0.8940
386,-6.0961,0.8964
387,-6.0894,0.8885
388,-6.0932,0.8905
389,-6.0872,0.8904
390,-6.0953,0.8905
391,-6.0904,0.8834
392,-6.0848,0.8861
393,-6.0793,0.8811
394,-6.0749,0.8814
395,-6.0730,0.8740
396,-6.0725,0.8705
397,-6.0709,0.8809
398,-6.0832,0.9073
399,-6.0816,0.8821
400,-6.0980,0.8923
401,-6.1086,0.8930
402,-6.1313,0.8795
403,-6.1565,0.8806
404,-6.1730,0.8871
405,-6.2002,0.8894
406,-6.2321,0.8929
407,-6.2576,0.8885
408,-6.2944,0.9057
409,-6.3283,0.8818
410,-6.3813,0.8880
411,-6.4164,0.8887
412,-6.4533,0.8817
413,-6.5030,0.8807
414,-6.5533,0.8823
415,-6.6157,0.8805
416,-6.6679,0.8933
417,-6.7246,0.9102
418,-6.7868,0.9041
419,-6.8642,0.8930
420,-6.9244,0.8905
421,-6.9892,0.8984
422,-7.0794,0.8903
423,-7.1601,0.8946
424,-7.2355,0.8922
425,-7.2958,0.9203
426,-7.3653,0.8980
427,-7.4172,0.9267
428,-7.4701,0.8893
429,-7.5210,0.8966
430,-7.5759,0.9089
431,-7.6409,0.9031
432,-14.1257,0.8979
433,-14.1071,0.9014
434,-14.0862,0.9048
435,-14.0665,0.8934
436,-14.0426,0.8975
437,-14.0190,0.8894
438,-13.9968,0.8871
439,-13.9766,0.8907
440,-13.9532,0.8844
441,-13.9295,0.8918
442,-13.9142,0.8890
443,-13.8925,0.9001
444,-13.8699,0.8993
445,-13.8512,0.8982
