iter,loss,rmse
266,2.3451,0.8181
267,2.3417,0.8245
268,2.3373,0.8141
269,2.3328,0.8155
270,2.3274,0.8242
271,2.3232,0.8136
272,2.3192,0.8141
273,2.3125,0.8209
274,2.3075,0.8238
275,2.3022,0.8212
276,2.2977,0.8262
277,2.2916,0.8200
278,2.2862,0.8210
279,2.2817,0.8263
280,2.2769,0.8085
281,2.2716,0.8185
282,2.2671,0.8266
283,2.2626,0.8304
284,2.2580,0.8201
285,2.2529,0.8189
286,2.2486,0.8201
287,2.2448,0.8280
288,2.2397,0.8120
289,2.2356,0.8276
290,2.2301,0.8196
291,2.2266,0.8258
292,2.2197,0.8269
293,2.2155,0.8440
294,2.2097,0.8190
295,2.2050,0.8170
296,2.2004,0.8201
297,2.1940,0.8274
298,2.1881,0.8197
299,2.1841,0.8256
300,2.1782,0.8381
301,2.1734,0.8244
302,2.1653,0.8189
303,2.1587,0.8210
304,2.1540,0.8344
305,2.1488,0.8254
306,2.1428,0.8075
307,2.1342,0.8195
308,2.1287,0.8184
309,2.1200,0.8187
310,2.1156,0.8275
311,2.1083,0.8181
312,2.0976,0.8161
313,2.0882,0.8286
314,2.0852,0.8310
315,2.0840,0.8234
316,2.0831,0.8174
317,2.0804,0.8109
318,2.0791,0.8225
319,2.0770,0.8237
320,2.0757,0.8286
321,2.0749,0.8305
322,2.0737,0.8359
323,2.0720,0.8186
324,2.0712,0.8296
325,2.0697,0.8200
326,2.0686,0.8168
327,2.0675,0.8195
328,2.0664,0.8231
329,2.0655,0.8179
330,2.0641,0.8224
331,2.0634,0.8184
332,2.0626,0.8160
333,2.0620,0.8269
334,2.0603,0.8106
335,2.0591,0.8125
336,2.0585,0.8236
337,2.0578,0.8209
338,2.0570,0.8175
339,2.0564,0.8243
340,2.0555,0.8197
341,2.0548,0.8085
342,2.0542,0.8360
343,2.0533,0.8038
344,2.0525,0.8165
345,2.0518,0.8161
346,2.0509,0.8162
347,2.0502,0.8187
348,2.0494,0.8244
349,2.0488,0.8226
350,2.0482,0.8193
351,2.0475,0.8181
352,2.0469,0.8151
353,2.0461,0.8241
354,2.0454,0.8172
355,2.0447,0.8203
356,2.0440,0.8130
357,2.0432,0.8196
358,2.0424,0.8218
359,2.0418,0.8136
360,2.0412,0.8168
361,2.0406,0.8134
362,2.0400,0.8194
363,2.0391,0.8132
364,2.0385,0.8196
365,2.0378,0.8097
366,2.0372,0.8116
367,2.0366,0.8197
368,2.0360,0.8135
369,2.0353,0.8071
370,2.0348,0.8174
371,2.0342,0.8400
372,2.0336,0.8143
373,2.0330,0.8116
374,2.0325,0.8127
375,2.0320,0.8208
376,2.0314,0.8196
377,2.0308,0.8093
378,2.0303,0.8143
379,2.0297,0.8152
380,2.0291,0.8034
381,2.0285,0.8211
382,2.0280,0.8155
383,2.0274,0.8234
384,2.0268,0.8062
385,2.0262,0.8129
386,2.0257,0.8100
387,2.0252,0.8227
388,2.0246,0.8129
389,2.0241,0.8137
390,2.0236,0.8135
391,2.0230,0.8163
392,2.0225,0.8086
393,2.0220,0.8127
394,2.0215,0.8082
395,2.0210,0.8136
396,2.0205,0.8079
397,2.0200,0.8102
398,2.0195,0.8088
399,2.0190,0.8093
400,2.0185,0.8130
401,2.0180,0.8119
402,2.0174,0.8095
403,2.0168,0.8040
404,2.0161,0.8141
405,2.0153,0.8179
406,2.0147,0.8054
407,2.0139,0.8141
408,2.0127,0.8201
409,2.0116,0.8137
410,2.0104,0.8151
411,2.0091,0.8096
412,2.0080,0.8048
413,2.0061,0.8137
414,2.0038,0.8031
415,2.0017,0.8036
416,1.9998,0.8133
417,1.9974,0.8139
418,1.9945,0.8081
419,1.9924,0.8135
420,1.9899,0.8152
421,1.9870,0.8128
422,1.9838,0.8113
423,1.9805,0.8162
424,1.9776,0.8113
425,1.9744,0.8194
426,1.9708,0.8100
427,1.9658,0.8118
428,1.9608,0.8093
429,1.9576,0.8131
430,1.9532,0.8083
431,1.9490,0.8068
432,1.9459,0.8221
433,1.9410,0.8150
434,1.9343,0.8121
435,1.9292,0.8077
436,1.9242,0.8127
437,1.9195,0.8089
438,1.9154,0.8055
439,1.9111,0.8133
440,1.4416,0.8177
441,1.4400,0.8097
442,1.4408,0.8089
443,1.4416,0.8087
444,1.4425,0.8133
445,1.4430,0.8156
446,1.4431,0.8032
447,1.4439,0.8110
448,1.4446,0.8063
449,1.4454,0.8148
450,1.4462,0.8147
451,1.4468,0.8193
452,1.4475,0.8095
