iter,loss,rmse
266,3.2080,0.7376
267,3.2045,0.7316
268,3.2010,0.7249
269,3.1975,0.7334
270,3.1941,0.7371
271,3.1906,0.7341
272,3.1873,0.7355
273,3.1839,0.7352
274,3.1806,0.7415
275,3.1773,0.7345
276,3.1740,0.7300
277,3.1707,0.7255
278,3.1675,0.7312
279,3.1642,0.7234
280,3.1610,0.7258
281,3.1578,0.7253
282,3.1546,0.7279
283,3.1515,0.7287
284,3.1483,0.7165
285,3.1452,0.7280
286,3.1420,0.7222
287,3.1389,0.7259
288,3.1359,0.7293
289,3.1328,0.7239
290,3.1298,0.7233
291,3.1267,0.7252
292,3.1237,0.7207
293,3.1207,0.7233
294,3.1178,0.7198
295,3.1148,0.7240
296,3.1119,0.7248
297,3.1090,0.7251
298,3.1061,0.7307
299,3.1033,0.7237
300,3.1004,0.7187
301,3.0976,0.7238
302,3.0947,0.7207
303,3.0919,0.7234
304,3.0892,0.7246
305,3.0864,0.7194
306,3.0836,0.7207
307,3.0809,0.7176
308,3.0781,0.7150
309,3.0754,0.7148
310,3.0727,0.7196
311,3.0701,0.7220
312,3.0674,0.7137
313,3.0647,0.7213
314,3.0621,0.7174
315,3.0594,0.7176
316,3.0569,0.7213
317,3.0543,0.7217
318,3.0517,0.7125
319,3.0491,0.7109
320,3.0466,0.7103
321,3.0441,0.7236
322,3.0415,0.7159
323,3.0390,0.7134
324,3.0365,0.7246
325,3.0341,0.7209
326,3.0316,0.7104
327,3.0292,0.7179
328,3.0267,0.7085
329,3.0243,0.7152
330,3.0219,0.7133
331,3.0196,0.7254
332,3.0172,0.7147
333,3.0149,0.7202
334,3.0125,0.7141
335,3.0102,0.7060
336,3.0078,0.7091
337,3.0055,0.7111
338,3.0031,0.7019
339,3.0008,0.7137
340,2.9985,0.7114
341,2.9963,0.7193
342,2.9941,0.7306
343,2.9919,0.7113
344,2.9896,0.7080
345,2.9874,0.7145
346,2.9852,0.7141
347,2.9831,0.7137
348,2.9809,0.7113
349,2.9787,0.7129
350,2.9765,0.7071
351,2.9744,0.7083
352,2.9722,0.7043
353,2.9701,0.7136
354,2.9680,0.7211
355,2.9659,0.7157
356,2.9639,0.7058
357,2.9618,0.7218
358,2.9597,0.7067
359,2.9577,0.7097
360,2.9556,0.7104
361,2.9535,0.7045
362,2.9516,0.7286
363,2.9495,0.7019
364,2.9475,0.7071
365,2.9455,0.7061
366,2.9435,0.7049
367,2.9415,0.7040
368,2.9395,0.7026
369,2.9376,0.7105
370,2.9357,0.7124
371,2.9337,0.7009
372,2.9318,0.7040
373,2.9298,0.7047
374,2.9279,0.7017
375,2.9260,0.7093
376,2.9241,0.7164
377,2.9222,0.7012
378,2.9204,0.7086
379,2.9185,0.6962
380,2.9166,0.7117
381,2.9148,0.7005
382,2.9129,0.7123
383,2.9111,0.7053
384,2.9093,0.6950
385,2.9074,0.6981
386,2.9056,0.7099
387,2.9038,0.6983
388,2.9020,0.7074
389,2.9002,0.7108
390,2.8985,0.7148
391,2.8967,0.6987
392,2.8950,0.7107
393,2.8932,0.7050
394,2.8915,0.7133
395,2.8899,0.7146
396,2.8881,0.7019
397,2.8864,0.7025
398,2.8847,0.7078
399,2.8830,0.6972
400,2.8813,0.7027
401,2.8796,0.7005
402,2.8779,0.6972
403,2.8763,0.7100
404,2.8746,0.7003
405,2.8730,0.7064
406,2.8713,0.6960
407,2.8697,0.7046
408,2.8680,0.7007
409,2.8664,0.7019
410,2.8648,0.6968
411,2.8632,0.7042
412,2.8616,0.7058
413,2.8600,0.7005
414,2.8584,0.6964
415,2.8568,0.6953
