iter,loss,rmse
266,3.0058,0.7051
267,3.0029,0.7086
268,3.0000,0.7155
269,2.9971,0.7040
270,2.9943,0.7066
271,2.9914,0.7078
272,2.9887,0.7085
273,2.9859,0.7073
274,2.9831,0.7024
275,2.9803,0.7130
276,2.9775,0.6996
277,2.9748,0.7095
278,2.9720,0.7066
279,2.9694,0.7165
280,2.9666,0.7016
281,2.9641,0.7075
282,2.9614,0.7027
283,2.9588,0.6977
284,2.9562,0.7059
285,2.9536,0.7023
286,2.9510,0.7041
287,2.9484,0.6937
288,2.9459,0.7124
289,2.9434,0.7061
290,2.9409,0.7043
291,2.9384,0.7048
292,2.9359,0.6959
293,2.9334,0.7055
294,2.9310,0.6974
295,2.9285,0.7068
296,2.9261,0.6974
297,2.9237,0.6982
298,2.9213,0.6998
299,2.9189,0.6913
300,2.9165,0.6955
301,2.9141,0.6885
302,2.9118,0.6958
303,2.9095,0.7011
304,2.9071,0.6899
305,2.9048,0.6931
306,2.9025,0.6948
307,2.9002,0.6910
308,2.8979,0.6891
309,2.8956,0.6991
310,2.8933,0.6949
311,2.8911,0.6981
312,2.8888,0.6882
313,2.8866,0.6949
314,2.8844,0.6882
315,2.8822,0.6935
316,2.8800,0.6877
317,2.8778,0.6854
318,2.8757,0.6972
319,2.8736,0.6888
320,2.8714,0.6863
321,2.8693,0.6868
322,2.8671,0.6858
323,2.8650,0.6856
324,2.8629,0.6898
325,2.8608,0.6926
326,2.8588,0.6881
327,2.8567,0.6871
328,2.8546,0.6922
329,2.8526,0.6856
330,2.8505,0.6836
331,2.8485,0.6866
332,2.8465,0.6858
333,2.8445,0.6903
334,2.8425,0.6858
335,2.8406,0.6911
336,2.8386,0.6846
337,2.8366,0.6822
338,2.8347,0.6819
339,2.8328,0.6874
340,2.8308,0.6823
341,2.8289,0.6891
342,2.8270,0.6790
343,2.8251,0.6822
344,2.8232,0.6818
345,2.8213,0.6767
346,2.8194,0.6839
347,2.8175,0.6794
348,2.8156,0.6809
349,2.8138,0.6754
350,2.8119,0.6824
351,2.8102,0.6740
352,2.8083,0.6815
353,2.8065,0.6773
354,2.8048,0.6878
355,2.8030,0.6820
356,2.8012,0.6774
357,2.7994,0.6887
358,2.7977,0.6775
359,2.7959,0.6798
360,2.7942,0.6831
