iter,loss,rmse
266,2.9936,0.7071
267,2.9908,0.7073
268,2.9879,0.7055
269,2.9850,0.7000
270,2.9822,0.7026
271,2.9793,0.7020
272,2.9765,0.7059
273,2.9737,0.6991
274,2.9710,0.7005
275,2.9682,0.7157
276,2.9655,0.7040
277,2.9628,0.7058
278,2.9601,0.7012
279,2.9574,0.7107
280,2.9547,0.6996
281,2.9522,0.7085
282,2.9495,0.7031
283,2.9469,0.6947
284,2.9444,0.7046
285,2.9418,0.7017
286,2.9393,0.7068
287,2.9367,0.6920
288,2.9342,0.7081
289,2.9317,0.7017
290,2.9292,0.7022
291,2.9267,0.7021
292,2.9242,0.6955
293,2.9218,0.7024
294,2.9194,0.6940
295,2.9169,0.6972
296,2.9145,0.6990
297,2.9121,0.6954
298,2.9098,0.7018
299,2.9074,0.6947
300,2.9050,0.6951
301,2.9027,0.6882
302,2.9003,0.6977
303,2.8980,0.7020
304,2.8957,0.6892
305,2.8934,0.6961
306,2.8911,0.6970
307,2.8888,0.6926
308,2.8866,0.6917
309,2.8844,0.7010
310,2.8821,0.6989
311,2.8799,0.6950
312,2.8777,0.6899
313,2.8755,0.6919
314,2.8734,0.6931
315,2.8712,0.6995
316,2.8691,0.6928
317,2.8669,0.6948
318,2.8649,0.6959
319,2.8628,0.6908
320,2.8606,0.6833
321,2.8585,0.6938
322,2.8565,0.6907
323,2.8544,0.6897
324,2.8523,0.6902
325,2.8503,0.6933
326,2.8483,0.6933
327,2.8462,0.6915
328,2.8443,0.6961
329,2.8423,0.6907
330,2.8402,0.6882
331,2.8383,0.6881
332,2.8363,0.6868
333,2.8344,0.6904
334,2.8324,0.6923
335,2.8305,0.6962
336,2.8286,0.6915
337,2.8266,0.6858
338,2.8248,0.6877
339,2.8229,0.6889
340,2.8209,0.6870
341,2.8191,0.6924
342,2.8172,0.6850
343,2.8153,0.6853
344,2.8134,0.6822
345,2.8116,0.6822
346,2.8097,0.6898
347,2.8079,0.6832
348,2.8061,0.6833
349,2.8043,0.6865
350,2.8025,0.6847
351,2.8007,0.6816
352,2.7989,0.6910
353,2.7972,0.6777
354,2.7955,0.6903
355,2.7937,0.6862
356,2.7920,0.6831
357,2.7903,0.6946
358,2.7885,0.6827
359,2.7868,0.6848
360,2.7851,0.6867
361,2.7835,0.6939
362,2.7818,0.6925
363,2.7801,0.6813
364,2.7784,0.6877
365,2.7768,0.6861
366,2.7752,0.6895
367,2.7735,0.6847
368,2.7719,0.6812
369,2.7702,0.6800
370,2.7686,0.6798
371,2.7670,0.6788
372,2.7653,0.6820
373,2.7637,0.6799
374,2.7621,0.6709
