iter,loss,rmse
266,3.0388,0.7209
267,3.0358,0.7179
268,3.0329,0.7205
269,3.0299,0.7179
270,3.0270,0.7190
271,3.0241,0.7202
272,3.0212,0.7179
273,3.0183,0.7086
274,3.0155,0.7157
275,3.0126,0.7211
276,3.0098,0.7167
277,3.0070,0.7190
278,3.0042,0.7148
279,3.0015,0.7202
280,2.9987,0.7132
281,2.9961,0.7200
282,2.9934,0.7168
283,2.9907,0.7161
284,2.9881,0.7183
285,2.9855,0.7168
286,2.9829,0.7203
287,2.9802,0.7057
288,2.9776,0.7171
289,2.9750,0.7142
290,2.9725,0.7094
291,2.9699,0.7171
292,2.9674,0.7135
293,2.9649,0.7237
294,2.9624,0.7130
295,2.9599,0.7203
296,2.9574,0.7114
297,2.9549,0.7093
298,2.9525,0.7129
299,2.9500,0.7081
300,2.9476,0.7147
301,2.9451,0.7030
302,2.9427,0.7048
303,2.9403,0.7217
304,2.9379,0.7029
305,2.9356,0.7095
306,2.9332,0.7119
307,2.9309,0.7072
308,2.9285,0.7088
309,2.9262,0.7055
310,2.9239,0.7164
311,2.9216,0.7070
312,2.9194,0.7021
313,2.9171,0.7090
314,2.9149,0.7113
315,2.9127,0.7075
316,2.9104,0.7070
317,2.9082,0.7035
318,2.9061,0.7149
319,2.9039,0.7065
320,2.9017,0.6984
321,2.8995,0.7069
322,2.8974,0.7037
323,2.8953,0.7046
324,2.8931,0.7007
325,2.8910,0.7077
326,2.8889,0.7060
327,2.8868,0.7033
328,2.8847,0.7117
329,2.8827,0.7024
330,2.8806,0.6942
331,2.8785,0.7075
332,2.8765,0.6988
333,2.8745,0.7092
334,2.8725,0.7007
335,2.8705,0.7053
336,2.8685,0.7033
337,2.8665,0.6998
338,2.8646,0.6995
339,2.8626,0.7021
340,2.8607,0.7003
341,2.8587,0.7108
342,2.8568,0.7006
343,2.8549,0.7016
344,2.8529,0.6941
345,2.8510,0.6964
346,2.8491,0.7074
347,2.8472,0.6965
348,2.8454,0.6975
349,2.8435,0.6967
350,2.8417,0.6977
351,2.8399,0.6954
352,2.8381,0.7019
353,2.8362,0.6921
354,2.8345,0.6977
355,2.8326,0.6940
356,2.8308,0.6957
357,2.8291,0.7054
358,2.8273,0.6979
359,2.8255,0.6993
360,2.8238,0.7021
361,2.8221,0.7077
362,2.8204,0.7097
363,2.8187,0.6996
364,2.8169,0.7035
365,2.8152,0.6978
366,2.8136,0.7008
367,2.8119,0.7030
368,2.8102,0.6960
369,2.8085,0.6964
370,2.8068,0.6962
371,2.8051,0.6924
372,2.8035,0.6963
373,2.8018,0.6944
374,2.8002,0.6909
375,2.7985,0.6960
376,2.7969,0.6992
377,2.7953,0.6924
378,2.7936,0.6903
379,2.7920,0.6915
380,2.7904,0.6888
381,2.7888,0.6935
382,2.7873,0.6912
383,2.7857,0.6936
384,2.7842,0.6973
385,2.7826,0.6866
386,2.7810,0.6872
387,2.7795,0.6889
388,2.7779,0.6968
389,2.7764,0.7002
390,2.7749,0.6929
391,2.7734,0.6889
392,2.7719,0.6922
393,2.7704,0.6887
394,2.7689,0.6911
395,2.7673,0.6937
396,2.7658,0.6869
397,2.7644,0.6874
398,2.7629,0.6904
399,2.7614,0.6960
400,2.7600,0.6847
401,2.7585,0.6870
402,2.7571,0.6923
403,2.7556,0.6834
404,2.7542,0.6935
405,2.7528,0.7000
406,2.7514,0.6843
407,2.7499,0.6778
408,2.7485,0.6965
409,2.7472,0.6858
410,2.7458,0.6951
411,2.7444,0.6982
412,2.7431,0.7010
413,2.7417,0.7002
414,2.7404,0.6887
415,2.7390,0.6882
416,2.7377,0.7021
417,2.7363,0.6903
418,2.7350,0.6857
419,2.7336,0.6901
420,2.7323,0.6898
421,2.7310,0.6979
422,2.7297,0.6833
423,2.7284,0.6948
424,2.7271,0.6895
425,2.7258,0.6876
426,2.7245,0.6892
427,2.7232,0.6946
428,2.7219,0.6920
429,2.7206,0.6926
430,2.7193,0.6858
431,2.7181,0.6950
432,2.7169,0.6926
433,2.7156,0.6861
434,2.7143,0.6872
435,2.7131,0.6853
436,2.7119,0.6875
437,2.7106,0.6902
438,2.7094,0.6903
439,2.7082,0.6879
440,2.7069,0.6858
441,2.7057,0.6866
442,2.7045,0.6885
443,2.7033,0.6899
444,2.7021,0.6910
445,2.7009,0.6898
446,2.6998,0.6893
447,2.6986,0.6817
448,2.6974,0.6867
449,2.6962,0.6833
