iter,loss,rmse
266,2.9058,0.6970
267,2.9033,0.6982
268,2.9007,0.6878
269,2.8981,0.6872
270,2.8955,0.6914
271,2.8930,0.6944
272,2.8904,0.6896
273,2.8879,0.6871
274,2.8854,0.6840
275,2.8829,0.6887
276,2.8804,0.6917
277,2.8779,0.6837
278,2.8755,0.6829
279,2.8730,0.6910
280,2.8706,0.6876
281,2.8682,0.6813
282,2.8658,0.6845
283,2.8635,0.6894
284,2.8612,0.6916
285,2.8589,0.6939
286,2.8565,0.6793
287,2.8541,0.6768
288,2.8518,0.6824
289,2.8495,0.6817
290,2.8472,0.6810
291,2.8449,0.6818
292,2.8426,0.6826
293,2.8403,0.6762
294,2.8381,0.6894
295,2.8359,0.6908
296,2.8337,0.6788
297,2.8315,0.6739
298,2.8293,0.6816
299,2.8271,0.6801
300,2.8250,0.6841
301,2.8229,0.6810
302,2.8208,0.6853
303,2.8187,0.6848
304,2.8166,0.6781
305,2.8145,0.6818
306,2.8123,0.6750
307,2.8103,0.6822
308,2.8082,0.6777
309,2.8062,0.6720
310,2.8042,0.6890
311,2.8022,0.6861
312,2.8002,0.6780
313,2.7982,0.6740
314,2.7962,0.6733
315,2.7942,0.6709
316,2.7922,0.6733
317,2.7903,0.6758
318,2.7884,0.6771
319,2.7864,0.6720
320,2.7845,0.6749
321,2.7825,0.6752
322,2.7806,0.6678
323,2.7787,0.6810
324,2.7768,0.6750
325,2.7750,0.6804
326,2.7731,0.6768
327,2.7713,0.6740
328,2.7694,0.6819
329,2.7676,0.6730
330,2.7659,0.6790
331,2.7641,0.6762
332,2.7622,0.6697
333,2.7604,0.6719
334,2.7586,0.6710
335,2.7568,0.6667
336,2.7551,0.6751
337,2.7533,0.6708
338,2.7515,0.6715
339,2.7498,0.6743
340,2.7481,0.6702
341,2.7463,0.6692
342,2.7446,0.6711
343,2.7429,0.6663
344,2.7412,0.6709
345,2.7395,0.6720
346,2.7378,0.6682
347,2.7362,0.6710
348,2.7345,0.6707
349,2.7329,0.6733
350,2.7313,0.6696
351,2.7296,0.6769
352,2.7280,0.6657
353,2.7264,0.6707
354,2.7248,0.6749
355,2.7232,0.6694
356,2.7215,0.6556
357,2.7199,0.6662
358,2.7184,0.6735
359,2.7168,0.6617
360,2.7152,0.6668
361,2.7137,0.6789
362,2.7121,0.6625
363,2.7106,0.6701
364,2.7090,0.6676
365,2.7075,0.6702
366,2.7060,0.6669
367,2.7045,0.6675
368,2.7029,0.6669
369,2.7014,0.6630
370,2.7000,0.6701
371,2.6984,0.6584
372,2.6969,0.6517
373,2.6954,0.6639
374,2.6940,0.6734
375,2.6926,0.6684
376,2.6911,0.6703
377,2.6897,0.6630
378,2.6883,0.6680
379,2.6869,0.6677
380,2.6855,0.6742
381,2.6841,0.6631
382,2.6826,0.6634
383,2.6813,0.6685
384,2.6799,0.6601
385,2.6785,0.6616
386,2.6771,0.6627
387,2.6757,0.6615
388,2.6743,0.6624
389,2.6730,0.6646
390,2.6716,0.6703
391,2.6703,0.6681
392,2.6690,0.6736
393,2.6677,0.6755
394,2.6663,0.6628
395,2.6650,0.6536
396,2.6636,0.6562
397,2.6623,0.6658
398,2.6610,0.6602
399,2.6597,0.6688
400,2.6584,0.6650
401,2.6571,0.6621
402,2.6558,0.6671
403,2.6546,0.6640
404,2.6533,0.6605
405,2.6520,0.6688
406,2.6508,0.6643
407,2.6495,0.6600
408,2.6483,0.6642
409,2.6470,0.6594
410,2.6458,0.6574
411,2.6445,0.6671
412,2.6433,0.6558
413,2.6421,0.6627
414,2.6409,0.6665
415,2.6396,0.6577
416,2.6384,0.6640
417,2.6372,0.6563
418,2.6360,0.6639
419,2.6349,0.6700
420,2.6336,0.6575
421,2.6325,0.6621
422,2.6313,0.6670
423,2.6301,0.6560
424,2.6290,0.6648
425,2.6278,0.6588
426,2.6267,0.6659
427,2.6255,0.6616
428,2.6243,0.6593
429,2.6232,0.6658
430,2.6220,0.6580
431,2.6209,0.6704
432,2.6198,0.6726
433,2.6187,0.6612
434,2.6176,0.6541
435,2.6165,0.6667
436,2.6154,0.6658
437,2.6143,0.6616
438,2.6132,0.6627
439,2.6121,0.6509
440,2.6110,0.6615
441,2.6099,0.6519
442,2.6088,0.6548
443,2.6077,0.6668
444,2.6066,0.6618
445,2.6055,0.6579
446,2.6045,0.6571
447,2.6034,0.6636
448,2.6024,0.6653
449,2.6014,0.6657
450,2.6003,0.6499
451,2.5993,0.6564
452,2.5982,0.6655
453,2.5972,0.6596
454,2.5962,0.6555
455,2.5951,0.6529
456,2.5941,0.6560
457,2.5930,0.6581
458,2.5920,0.6562
459,2.5910,0.6602
460,2.5900,0.6514
461,2.5889,0.6493
462,2.5879,0.6557
463,2.5869,0.6605
464,2.5859,0.6520
465,2.5849,0.6553
466,2.5839,0.6655
467,2.5829,0.6517
468,2.5820,0.6537
469,2.5810,0.6555
470,2.5800,0.6617
471,2.5791,0.6625
472,2.5781,0.6569
473,2.5772,0.6562
474,2.5762,0.6620
475,2.5753,0.6664
476,2.5743,0.6508
477,2.5733,0.6474
478,2.5724,0.6580
479,2.5714,0.6594
480,2.5705,0.6618
481,2.5696,0.6582
482,2.5687,0.6582
483,2.5678,0.6544
484,2.5668,0.6513
485,2.5659,0.6545
486,2.5650,0.6534
487,2.5641,0.6588
488,2.5633,0.6639
489,2.5624,0.6571
